@relation relation name
@attribute FIPS_COUNTY integer
@attribute FIPS_STATE integer
@attribute USUAL_FOOD_SPEND integer
@attribute TOTAL_FOOD_SPEND_LAST_WEEK integer
@attribute FOOD_WOULD_SPEND_MORE integer
@attribute FOOD_SPEND_INCREASE_WEEK integer
@attribute RECEIVED_SNAP integer
@data
21,37,-1,-1,-1,-1,-1
21,37,-1,-1,-1,-1,-1
57,37,330,330,2,-1,-1
57,37,330,330,2,-1,-1
67,37,-1,-1,-1,-1,-1
67,37,-1,-1,-1,-1,-1
119,37,-1,100,-1,-1,-1
119,37,-1,100,-1,-1,-1
119,37,100,0,3,-1,2
119,37,100,0,3,-1,2
119,37,100,0,3,-1,2
119,37,100,0,3,-1,2
119,37,100,0,3,-1,2
119,37,20,110,3,-1,-1
119,37,20,110,3,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,0,0,3,-1,-1
119,37,100,30,2,-1,2
119,37,100,30,2,-1,2
119,37,100,30,2,-1,2
119,37,100,30,2,-1,2
133,37,150,200,2,-1,-1
133,37,150,200,2,-1,-1
155,37,-1,-1,-1,-1,-1
155,37,-1,-1,-1,-1,-1
155,37,-1,-1,-1,-1,-1
155,37,-1,-1,-1,-1,-1
155,37,60,60,1,20,1
155,37,60,60,1,20,1
155,37,-1,0,-1,-1,2
155,37,-1,-1,-1,-1,-1
155,37,-1,-1,-1,-1,-1
155,37,-1,-1,-1,-1,-1
155,37,-1,-1,-1,-1,-1
155,37,-1,-1,-1,-1,-1
155,37,-1,-1,-1,-1,-1
155,37,30,30,3,-1,2
155,37,150,150,3,-1,1
155,37,150,150,3,-1,1
155,37,150,150,3,-1,1
159,37,300,380,2,-1,-1
159,37,300,380,2,-1,-1
159,37,300,380,2,-1,-1
159,37,300,380,2,-1,-1
159,37,60,150,2,-1,2
179,37,-1,130,-1,-1,-1
57,39,-1,-1,-1,-1,-1
57,39,0,120,3,-1,2
57,39,0,120,3,-1,2
57,39,0,120,3,-1,2
57,39,-1,-1,-1,-1,-1
57,39,-1,-1,-1,-1,-1
57,39,-1,-1,-1,-1,-1
57,39,-1,-1,-1,-1,-1
57,39,80,80,3,-1,1
85,39,-1,-1,-1,-1,-1
85,39,-1,-1,-1,-1,-1
85,39,-1,-1,-1,-1,-1
85,39,-1,-1,-1,-1,-1
85,39,-1,-1,-1,-1,-1
85,39,-1,-1,-1,-1,-1
85,39,-1,-1,-1,-1,-1
95,39,-1,0,-1,-1,-1
95,39,-1,0,-1,-1,-1
95,39,210,210,2,-1,-1
95,39,210,210,2,-1,-1
95,39,210,210,2,-1,-1
95,39,210,210,2,-1,-1
153,39,-1,-1,-1,-1,-1
153,39,-1,-1,-1,-1,-1
153,39,-1,-1,-1,-1,-1
153,39,-1,-1,-1,-1,-1
3,42,300,280,2,-1,-1
3,42,300,280,2,-1,-1
3,42,300,280,2,-1,-1
3,42,300,280,2,-1,-1
3,42,300,280,2,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,190,200,3,-1,-1
3,42,190,200,3,-1,-1
3,42,140,130,3,-1,-1
3,42,140,130,3,-1,-1
3,42,40,290,3,-1,-1
3,42,40,290,3,-1,-1
3,42,40,290,3,-1,-1
3,42,40,290,3,-1,-1
3,42,40,290,3,-1,-1
11,42,-1,-1,-1,-1,-1
11,42,100,140,2,-1,-1
11,42,100,140,2,-1,-1
11,42,100,140,2,-1,-1
11,42,100,140,2,-1,-1
17,42,80,80,3,-1,-3
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
43,42,-1,-1,-1,-1,-1
45,42,260,50,3,-1,1
45,42,260,50,3,-1,1
45,42,260,50,3,-1,1
45,42,100,180,2,-1,-1
45,42,100,180,2,-1,-1
49,42,60,80,2,-1,2
49,42,60,80,2,-1,2
49,42,-1,-1,-1,-1,-1
49,42,-1,-1,-1,-1,-1
49,42,-1,-1,-1,-1,-1
49,42,-1,-1,-1,-1,-1
49,42,-1,-1,-1,-1,-1
49,42,-1,-1,-1,-1,-1
71,42,130,130,2,-1,2
71,42,130,130,2,-1,2
71,42,130,130,2,-1,2
71,42,130,130,2,-1,2
71,42,130,130,2,-1,2
85,42,50,0,1,20,1
85,42,-1,-1,-1,-1,-1
85,42,-1,-1,-1,-1,-1
85,42,-1,-1,-1,-1,-1
89,42,140,140,2,-1,-1
89,42,140,140,2,-1,-1
89,42,140,140,2,-1,-1
89,42,130,130,3,-1,-1
89,42,-1,-1,-1,-1,-1
91,42,-1,-1,-1,-1,-1
91,42,-1,-1,-1,-1,-1
91,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,200,50,3,-1,2
101,42,200,50,3,-1,2
101,42,200,50,3,-1,2
101,42,200,50,3,-1,2
101,42,-1,-1,-1,-1,-1
101,42,320,320,3,-1,2
101,42,320,320,3,-1,2
101,42,320,320,3,-1,2
101,42,0,70,2,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,100,400,1,100,1
101,42,100,400,1,100,1
107,42,100,140,3,-1,-1
107,42,100,140,3,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
129,42,-1,-1,-1,-1,-1
129,42,-1,-1,-1,-1,-1
129,42,-1,-1,-1,-1,-1
133,42,300,300,3,-1,-1
133,42,300,300,3,-1,-1
133,42,300,300,3,-1,-1
133,42,300,300,3,-1,-1
133,42,300,300,3,-1,-1
133,42,180,180,3,-1,2
133,42,180,180,3,-1,2
133,42,180,180,3,-1,2
133,42,180,180,3,-1,2
133,42,180,180,3,-1,2
51,45,220,220,2,-1,-1
51,45,4,100,3,-1,-1
51,45,4,100,3,-1,-1
51,45,4,100,3,-1,-1
51,45,4,100,3,-1,-1
83,45,-1,-1,-1,-1,-1
83,45,-1,-1,-1,-1,-1
83,45,-1,-1,-1,-1,-1
83,45,-1,-1,-1,-1,-1
83,45,70,140,3,-1,-1
83,45,70,140,3,-1,-1
91,45,-1,-1,-1,-1,-1
93,47,240,230,3,-1,-1
93,47,240,230,3,-1,-1
93,47,100,0,1,40,1
93,47,100,100,2,-1,2
125,47,200,100,3,-1,2
125,47,-1,50,-1,-1,2
125,47,-1,50,-1,-1,2
125,47,-1,50,-1,-1,2
125,47,500,120,1,200,2
125,47,500,120,1,200,2
125,47,500,120,1,200,2
125,47,500,120,1,200,2
125,47,-1,0,-1,-1,-1
125,47,-1,0,-1,-1,-1
125,47,-1,0,-1,-1,-1
125,47,-1,-1,-1,-1,-1
189,47,-1,-1,-1,-1,-1
41,51,200,200,3,-1,-1
41,51,200,200,3,-1,-1
41,51,200,200,3,-1,-1
41,51,200,200,3,-1,-1
41,51,80,80,3,-1,2
41,51,80,80,3,-1,2
41,51,80,80,3,-1,2
41,51,80,80,3,-1,2
41,51,200,290,3,-1,-1
41,51,200,290,3,-1,-1
41,51,200,290,3,-1,-1
41,51,200,290,3,-1,-1
41,51,200,290,3,-1,-1
41,51,200,290,3,-1,-1
87,51,-1,-1,-1,-1,-1
107,51,150,170,3,-1,-1
107,51,150,170,3,-1,-1
107,51,-1,-1,-1,-1,-1
107,51,-1,-1,-1,-1,-1
107,51,-1,-1,-1,-1,-1
107,51,-1,-1,-1,-1,-1
107,51,-1,-1,-1,-1,-1
107,51,-1,-1,-1,-1,-1
107,51,-1,-1,-1,-1,-1
153,51,-1,-1,-1,-1,-1
153,51,-1,-1,-1,-1,-1
153,51,-1,-1,-1,-1,-1
153,51,-1,-1,-1,-1,-1
153,51,-1,-1,-1,-1,-1
153,51,-1,-1,-1,-1,-1
153,51,30,30,3,-1,-1
153,51,-1,-1,-1,-1,-1
177,51,-1,-1,-1,-1,-1
179,51,-1,-1,-1,-1,-1
179,51,-1,-1,-1,-1,-1
179,51,-1,-1,-1,-1,-1
179,51,-1,-1,-1,-1,-1
179,51,-1,-1,-1,-1,-1
179,51,-1,-1,-1,-1,-1
179,51,-1,-1,-1,-1,-1
179,51,-1,-1,-1,-1,-1
700,51,-1,-1,-1,-1,-1
700,51,-1,-1,-1,-1,-1
710,51,150,120,1,30,-1
710,51,150,120,1,30,-1
710,51,150,120,1,30,-1
710,51,50,70,1,20,2
760,51,-1,-1,-1,-1,-1
760,51,-1,-1,-1,-1,-1
810,51,110,120,1,40,2
810,51,110,120,1,40,2
810,51,110,120,1,40,2
810,51,110,120,1,40,2
810,51,110,120,1,40,2
810,51,80,80,3,-1,-1
810,51,80,80,3,-1,-1
39,54,270,270,3,-1,-1
39,54,270,270,3,-1,-1
39,54,270,270,3,-1,-1
39,54,-1,-1,-1,-1,-1
39,54,40,40,3,-1,-1
81,1,-1,-1,-1,-1,-1
81,1,-1,-1,-1,-1,-1
81,1,-1,-1,-1,-1,-1
81,1,-1,-1,-1,-1,-1
81,1,-1,-1,-1,-1,-1
97,1,100,180,3,-1,-1
97,1,100,180,3,-1,-1
97,1,-1,-1,-1,-1,-1
97,1,-1,-1,-1,-1,-1
97,1,-1,-1,-1,-1,-1
97,1,-1,150,-1,-1,-1
97,1,-1,150,-1,-1,-1
97,1,100,190,2,-1,2
1,10,130,100,2,-1,-1
1,10,130,100,2,-1,-1
3,10,350,390,2,-1,2
3,10,350,390,2,-1,2
3,10,350,390,2,-1,2
3,10,350,390,2,-1,2
3,10,350,170,2,-1,2
3,10,350,170,2,-1,2
3,10,350,170,2,-1,2
3,10,350,170,2,-1,2
5,10,130,130,3,-1,-1
5,10,130,130,3,-1,-1
5,10,130,130,3,-1,-1
5,10,130,130,3,-1,-1
5,10,130,130,3,-1,-1
5,10,130,130,3,-1,-1
5,10,130,130,3,-1,-1
5,10,130,130,3,-1,-1
1,11,120,90,3,-1,-1
1,11,120,90,3,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,160,160,3,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,190,190,3,-1,-1
1,11,100,100,3,-1,-1
1,11,100,100,3,-1,-1
1,11,100,100,3,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,150,150,3,-1,-1
1,11,150,150,3,-1,-1
1,11,20,0,3,-1,-1
1,11,20,0,3,-1,-1
1,11,20,0,3,-1,-1
1,11,20,0,3,-1,-1
1,11,20,0,3,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,200,200,2,-1,-1
1,11,200,200,2,-1,-1
1,11,140,140,2,-1,-1
1,11,200,200,3,-1,2
1,11,80,80,3,-1,-1
1,11,80,80,3,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,150,130,2,-1,2
1,11,-1,-1,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,-1,0,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,-1,-1,-1,-1,-1
1,11,100,110,2,-1,-1
1,11,100,110,2,-1,-1
1,11,200,360,2,-1,-1
1,11,200,360,2,-1,-1
1,11,400,400,2,-1,-1
1,11,400,400,2,-1,-1
1,11,400,400,2,-1,-1
1,11,400,400,2,-1,-1
1,11,30,30,2,-1,-1
1,11,80,400,2,-1,-1
1,11,80,400,2,-1,-1
1,11,-1,-1,-1,-1,-1
67,21,60,60,2,-1,-1
111,21,150,280,3,-1,-1
111,21,150,280,3,-1,-1
111,21,150,280,3,-1,-1
111,21,-1,-1,-1,-1,-1
111,21,-1,-1,-1,-1,-1
111,21,-1,-1,-1,-1,-1
111,21,0,90,3,-1,2
5,22,-1,-1,-1,-1,-1
5,22,-1,-1,-1,-1,-1
33,22,110,110,3,-1,2
33,22,230,230,2,-1,2
33,22,230,230,2,-1,2
51,22,450,410,2,-1,-1
51,22,450,410,2,-1,-1
51,22,450,410,2,-1,-1
51,22,450,410,2,-1,-1
51,22,-1,-1,-1,-1,-1
51,22,-1,-1,-1,-1,-1
51,22,-1,-1,-1,-1,-1
51,22,-1,-1,-1,-1,-1
51,22,-1,-1,-1,-1,-1
51,22,-1,-1,-1,-1,-1
51,22,180,120,1,200,1
51,22,180,120,1,200,1
51,22,180,120,1,200,1
51,22,180,120,1,200,1
71,22,-1,-1,-1,-1,-1
5,23,40,40,2,-1,-1
9,25,100,150,2,-1,-1
9,25,100,150,2,-1,-1
9,25,100,150,2,-1,-1
9,25,-1,-1,-1,-1,-1
13,25,-1,-1,-1,-1,-1
13,25,-1,-1,-1,-1,-1
13,25,-1,-1,-1,-1,-1
15,25,250,270,2,-1,-1
17,25,-1,-1,-1,-1,-1
21,25,450,450,3,-1,2
21,25,450,450,3,-1,2
21,25,230,230,3,-1,-1
21,25,230,230,3,-1,-1
21,25,230,230,3,-1,-1
23,25,-1,0,-1,-1,-3
23,25,-1,0,-1,-1,-3
25,25,-1,-1,-1,-1,-1
25,25,-1,-1,-1,-1,-1
25,25,430,300,2,-1,-1
25,25,430,300,2,-1,-1
25,25,430,300,2,-1,-1
25,25,430,300,2,-1,-1
25,25,-1,-1,-1,-1,-1
25,25,-1,-1,-1,-1,-1
27,25,-1,-1,-1,-1,-1
27,25,-1,-1,-1,-1,-1
27,25,-1,-1,-1,-1,-1
27,25,-1,-1,-1,-1,-1
27,25,200,200,2,-1,-1
27,25,200,200,2,-1,-1
11,33,-1,-1,-1,-1,-1
11,33,4,0,3,-1,-1
11,33,4,4,3,-1,-1
11,33,4,4,3,-1,-1
15,33,310,310,2,-1,-1
15,33,310,310,2,-1,-1
15,33,310,310,2,-1,-1
5,34,250,260,2,-1,-1
5,34,250,260,2,-1,-1
5,34,250,260,2,-1,-1
7,34,-1,-1,-1,-1,-1
7,34,-1,-1,-1,-1,-1
7,34,-1,-1,-1,-1,-1
7,34,90,480,2,-1,2
7,34,90,480,2,-1,2
7,34,90,480,2,-1,2
7,34,90,480,2,-1,2
7,34,90,480,2,-1,2
35,34,250,310,2,-1,-1
35,34,250,310,2,-1,-1
35,34,250,310,2,-1,-1
51,45,-1,-1,-1,-1,-1
51,45,-1,-1,-1,-1,-1
83,45,100,230,1,50,2
83,45,100,230,1,50,2
91,45,-1,-1,-1,-1,-1
93,47,-1,-1,-1,-1,-1
93,47,-1,-1,-1,-1,-1
39,54,150,80,3,-1,-1
39,54,150,80,3,-1,-1
39,54,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,100,180,3,-1,2
13,4,100,180,3,-1,2
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,100,120,3,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,110,100,2,-1,-1
13,4,110,100,2,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,200,280,2,-1,2
13,4,200,280,2,-1,2
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,80,80,3,-1,-1
13,4,80,80,3,-1,-1
13,4,100,150,3,-1,-1
13,4,100,150,3,-1,-1
13,4,90,20,1,20,2
13,4,-1,-1,-1,-1,-1
13,4,-1,-1,-1,-1,-1
13,4,260,260,2,-1,2
13,4,260,260,2,-1,2
13,4,260,260,2,-1,2
13,4,260,260,2,-1,2
13,4,260,260,2,-1,2
13,4,260,260,2,-1,2
13,4,250,240,3,-1,-1
13,4,250,240,3,-1,-1
13,4,250,240,3,-1,-1
13,4,250,240,3,-1,-1
13,4,100,100,2,-1,-1
19,4,-1,-1,-1,-1,-1
19,4,-1,-1,-1,-1,-1
19,4,-1,-1,-1,-1,-1
19,4,-1,-1,-1,-1,-1
19,4,-1,-1,-1,-1,-1
19,4,-1,-1,-1,-1,-1
19,4,-1,0,-1,-1,2
19,4,-1,0,-1,-1,2
19,4,-1,0,-1,-1,2
19,4,-1,0,-1,-1,2
19,4,-1,0,-1,-1,2
19,4,-1,0,-1,-1,2
19,4,-1,0,-1,-1,2
19,4,-1,0,-1,-1,2
19,4,-1,-1,-1,-1,-1
19,4,150,220,3,-1,-1
19,4,150,220,3,-1,-1
19,4,-1,-1,-1,-1,-1
25,4,-1,-1,-1,-1,-1
25,4,-1,-1,-1,-1,-1
25,4,-1,-1,-1,-1,-1
27,4,-1,-1,-1,-1,-1
27,4,-1,-1,-1,-1,-1
1,6,270,270,3,-1,1
1,6,270,270,3,-1,1
1,6,270,270,3,-1,1
1,6,270,270,3,-1,1
1,6,270,270,3,-1,1
1,6,270,270,3,-1,1
1,6,270,270,3,-1,1
1,6,-1,-1,-1,-1,-1
1,6,-1,0,-1,-1,-1
1,6,-1,0,-1,-1,-1
1,6,-1,-1,-1,-1,-1
1,6,-1,-1,-1,-1,-1
1,6,-1,-1,-1,-1,-1
1,6,-1,-1,-1,-1,-1
1,6,80,110,2,-1,2
17,6,500,370,3,-1,-1
17,6,500,370,3,-1,-1
17,6,230,450,3,-1,-1
17,6,230,450,3,-1,-1
17,6,230,450,3,-1,-1
17,6,230,450,3,-1,-1
17,6,90,90,3,-1,-1
19,6,170,160,3,-1,-1
19,6,170,160,3,-1,-1
19,6,-1,-1,-1,-1,-1
19,6,-1,-1,-1,-1,-1
19,6,-1,-1,-1,-1,-1
19,6,-1,-1,-1,-1,-1
19,6,-1,-1,-1,-1,-1
19,6,-1,-1,-1,-1,-1
19,6,-1,-1,-1,-1,-1
19,6,230,230,2,-1,2
29,6,200,280,3,-1,-1
29,6,60,170,3,-1,2
29,6,250,460,3,-1,-1
29,6,250,460,3,-1,-1
29,6,80,90,3,-1,1
29,6,80,90,3,-1,1
31,6,100,260,2,-1,-1
31,6,100,260,2,-1,-1
31,6,50,50,3,-1,-1
31,6,50,50,3,-1,-1
31,6,50,50,3,-1,-1
31,6,50,50,3,-1,-1
31,6,50,50,3,-1,-1
31,6,50,50,3,-1,-1
37,6,40,80,3,-1,-1
37,6,250,250,3,-1,-1
37,6,250,250,3,-1,-1
37,6,250,250,3,-1,-1
37,6,250,250,3,-1,-1
37,6,250,250,3,-1,-1
37,6,250,250,3,-1,-1
37,6,250,250,3,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,170,170,3,-1,2
37,6,170,170,3,-1,2
37,6,170,170,3,-1,2
37,6,170,170,3,-1,2
37,6,170,170,3,-1,2
37,6,170,170,3,-1,2
37,6,170,170,3,-1,2
37,6,280,360,3,-1,-1
37,6,280,360,3,-1,-1
37,6,280,360,3,-1,-1
37,6,280,360,3,-1,-1
37,6,280,360,3,-1,-1
37,6,280,360,3,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,50,50,3,-1,1
37,6,50,50,3,-1,1
37,6,110,70,3,-1,2
37,6,110,70,3,-1,2
37,6,-1,-1,-1,-1,2
37,6,120,90,1,100,2
37,6,120,90,1,100,2
37,6,120,90,1,100,2
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,0,-1,-1,-1
37,6,-1,0,-1,-1,-1
37,6,-1,0,-1,-1,-1
37,6,40,70,2,-1,-1
37,6,20,120,3,-1,1
37,6,20,120,3,-1,1
37,6,20,120,3,-1,1
37,6,20,120,3,-1,1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,150,640,3,-1,-1
37,6,150,640,3,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,250,650,2,-1,-1
37,6,250,650,2,-1,-1
37,6,250,650,2,-1,-1
37,6,80,100,3,-1,-1
37,6,80,100,3,-1,-1
37,6,150,150,2,-1,2
37,6,150,150,2,-1,2
37,6,60,0,3,-1,2
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,60,-1,-1,2
37,6,-1,-1,-1,-1,-1
37,6,120,120,1,100,-1
37,6,120,120,1,100,-1
37,6,130,110,3,-1,2
37,6,130,110,3,-1,2
37,6,130,110,3,-1,2
37,6,130,110,3,-1,2
37,6,130,110,3,-1,2
37,6,130,110,3,-1,2
37,6,100,100,3,-1,2
37,6,100,100,3,-1,2
37,6,100,100,3,-1,2
37,6,100,100,3,-1,2
37,6,100,100,3,-1,2
37,6,100,100,3,-1,2
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,-1,-1,-1,-1,-1
37,6,150,300,3,-1,-1
37,6,100,90,3,-1,-1
37,6,100,90,3,-1,-1
53,6,180,180,3,-1,2
53,6,180,180,3,-1,2
53,6,-1,-1,-1,-1,-1
53,6,-1,-1,-1,-1,-1
53,6,-1,-1,-1,-1,-1
53,6,-1,-1,-1,-1,-1
53,6,-1,-1,-1,-1,-1
53,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,300,490,2,-1,2
59,6,300,250,3,-1,-1
59,6,300,250,3,-1,-1
59,6,300,250,3,-1,-1
59,6,300,250,3,-1,-1
59,6,300,250,3,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,70,70,1,20,2
59,6,70,70,1,20,2
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,140,140,2,-1,-1
59,6,140,140,2,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,250,250,3,-1,-1
59,6,-1,-1,-1,-1,-1
59,6,210,210,3,-1,-1
59,6,210,210,3,-1,-1
59,6,100,90,3,-1,2
61,6,-1,-1,-1,-1,-1
61,6,-1,-1,-1,-1,-1
61,6,180,280,3,-1,-1
61,6,180,280,3,-1,-1
61,6,180,280,3,-1,-1
61,6,180,280,3,-1,-1
61,6,-1,-1,-1,-1,-3
61,6,-1,-1,-1,-1,-3
61,6,200,330,3,-1,-1
61,6,200,330,3,-1,-1
61,6,200,330,3,-1,-1
61,6,-1,-1,-1,-1,-1
67,6,-1,-1,-1,-1,-1
67,6,80,0,3,-1,-1
67,6,80,0,3,-1,-1
67,6,50,160,3,-1,-1
67,6,50,160,3,-1,-1
67,6,-1,-1,-1,-1,-1
67,6,-1,-1,-1,-1,-1
67,6,-1,-1,-1,-1,-1
67,6,150,230,3,-1,2
67,6,150,230,3,-1,2
67,6,150,230,3,-1,2
67,6,30,110,3,-1,-1
67,6,30,110,3,-1,-1
67,6,30,70,3,-1,-1
67,6,30,70,3,-1,-1
67,6,100,0,3,-1,-1
67,6,100,0,3,-1,-1
67,6,100,0,3,-1,-1
67,6,60,160,3,-1,-1
67,6,60,160,3,-1,-1
67,6,60,160,3,-1,-1
67,6,60,160,3,-1,-1
67,6,60,160,3,-1,-1
67,6,70,70,3,-1,-1
67,6,230,230,1,150,-1
67,6,90,90,3,-1,-1
73,6,10,170,3,-1,-1
73,6,10,170,3,-1,-1
73,6,10,170,3,-1,-1
73,6,10,170,3,-1,-1
73,6,500,400,3,-1,-1
73,6,500,400,3,-1,-1
73,6,-1,-1,-1,-1,-1
73,6,-1,-1,-1,-1,-1
73,6,-1,-1,-1,-1,2
73,6,-1,-1,-1,-1,2
73,6,-1,-1,-1,-1,2
73,6,-1,-1,-1,-1,2
73,6,-1,-1,-1,-1,-1
73,6,-1,-1,-1,-1,-1
73,6,200,200,3,-1,2
73,6,200,200,3,-1,2
73,6,200,200,3,-1,2
73,6,200,200,3,-1,2
73,6,200,200,3,-1,2
73,6,-1,-1,-1,-1,-1
73,6,160,160,3,-1,-1
73,6,160,160,3,-1,-1
73,6,160,160,3,-1,-1
73,6,100,100,3,-1,-1
73,6,100,100,3,-1,-1
73,6,-1,-1,-1,-1,-1
73,6,-1,-1,-1,-1,-1
73,6,-1,-1,-1,-1,-1
73,6,50,50,3,-1,-1
73,6,50,50,3,-1,-1
73,6,450,580,3,-1,-1
73,6,450,580,3,-1,-1
73,6,450,580,3,-1,-1
73,6,450,580,3,-1,-1
73,6,-1,0,-1,-1,-1
73,6,-1,0,-1,-1,-1
73,6,-1,0,-1,-1,-1
75,6,-1,-1,-1,-1,-1
75,6,-1,-1,-1,-1,-1
75,6,-1,-1,-1,-1,-1
75,6,-1,-1,-1,-1,-1
75,6,-1,-1,-1,-1,-1
75,6,140,140,2,-1,-1
75,6,140,140,2,-1,-1
75,6,150,150,3,-1,-1
75,6,150,150,3,-1,-1
75,6,150,150,3,-1,-1
75,6,-1,-1,-1,-1,-1
75,6,-1,-1,-1,-1,-1
75,6,100,90,1,50,-1
75,6,100,90,1,50,-1
75,6,-1,-1,-1,-1,-1
77,6,-1,-1,-1,-1,-1
77,6,-1,-1,-1,-1,-1
77,6,-1,-1,-1,-1,-1
77,6,-1,-1,-1,-1,-1
77,6,-1,-1,-1,-1,-1
77,6,-1,-1,-1,-1,-1
77,6,-1,-1,-1,-1,-1
77,6,-1,-1,-1,-1,-1
77,6,150,250,2,-1,2
77,6,130,120,3,-1,-1
79,6,-1,-1,-1,-1,-1
