"FIPS_COUNTY","FIPS_STATE","USUAL_FOOD_SPEND","TOTAL_FOOD_SPEND_LAST_WEEK","FOOD_NEED_MORE","FOOD_SPEND_INCREASE_WEEK","RECEIVED_SNAP","NOT_AFFORD_BALANCED_MEALS"
"000","12",60,60,1,30,-1,-1
"000","12",60,60,1,30,-1,-1
"000","12",60,60,1,30,-1,-1
"000","12",60,60,1,30,-1,-1
"000","12",60,60,1,30,-1,-1
"000","12",190,190,1,20,-1,-1
"000","12",190,190,1,20,-1,-1
"000","12",190,190,1,20,-1,-1
"000","12",180,180,3,-1,-1,-1
"000","12",180,180,3,-1,-1,-1
"000","12",180,180,3,-1,-1,-1
"000","12",180,180,3,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",50,50,3,-1,-1,-1
"000","12",50,50,3,-1,-1,-1
"000","12",130,110,3,-1,-1,-1
"000","12",130,110,3,-1,-1,-1
"000","12",130,110,3,-1,-1,-1
"000","12",250,230,2,-1,-1,-1
"000","12",250,230,2,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",80,250,3,-1,-1,-1
"000","12",80,250,3,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",60,50,2,-1,-1,3
"000","13",60,50,2,-1,-1,3
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,0,-1,-1,2,3
"000","13",-1,0,-1,-1,2,3
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"063","13",-1,-1,-1,-1,-1,-1
"063","13",-1,-1,-1,-1,-1,-1
"063","13",-1,-1,-1,-1,-1,-1
"063","13",-1,-1,-1,-1,-1,-1
"000","13",140,140,3,-1,2,3
"000","13",140,140,3,-1,2,3
"000","13",140,140,3,-1,2,3
"000","13",140,140,3,-1,2,3
"000","13",140,140,3,-1,2,3
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",200,210,2,-1,-1,-1
"000","13",200,210,2,-1,-1,-1
"000","13",250,150,3,-1,2,3
"000","13",250,150,3,-1,2,3
"000","13",250,150,3,-1,2,3
"000","13",250,150,3,-1,2,3
"000","13",250,150,3,-1,2,3
"000","13",190,180,3,-1,-1,-1
"000","13",190,180,3,-1,-1,-1
"077","13",-1,-1,-1,-1,-1,-1
"077","13",-1,-1,-1,-1,-1,-1
"000","13",100,110,3,-1,2,2
"000","13",100,110,3,-1,2,2
"000","13",100,150,2,-1,-1,-1
"000","13",100,150,2,-1,-1,-1
"000","13",100,110,3,-1,-1,-1
"000","13",100,110,3,-1,-1,-1
"000","13",100,110,3,-1,-1,-1
"000","13",50,40,2,-1,-1,-1
"000","13",100,140,2,-1,-1,-1
"000","13",100,140,2,-1,-1,-1
"000","13",60,120,2,-1,-1,3
"000","13",60,120,2,-1,-1,3
"097","13",-1,-1,-1,-1,-1,-1
"000","13",80,80,3,-1,2,3
"000","13",80,80,3,-1,2,3
"000","13",80,80,3,-1,2,3
"000","13",80,80,3,-1,2,3
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",70,70,2,-1,2,3
"000","13",70,70,2,-1,2,3
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",50,50,3,-1,-1,-1
"135","13",-1,-1,-1,-1,-1,-1
"135","13",-1,-1,-1,-1,-1,-1
"000","13",100,100,3,-1,-1,-1
"000","13",100,100,3,-1,-1,-1
"000","13",100,100,3,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",130,200,3,-1,2,2
"000","13",130,200,3,-1,2,2
"000","13",130,200,3,-1,2,2
"000","13",130,200,3,-1,2,2
"000","13",130,200,3,-1,2,2
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",60,60,2,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"223","13",-1,-1,-1,-1,-1,-1
"000","13",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",120,110,3,-1,-1,-1
"000","21",120,110,3,-1,-1,-1
"000","21",70,70,3,-1,2,3
"067","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"111","21",400,360,2,-1,-1,3
"111","21",400,360,2,-1,-1,3
"111","21",400,360,2,-1,-1,3
"111","21",400,360,2,-1,-1,3
"111","21",-1,-1,-1,-1,-1,-1
"111","21",-1,-1,-1,-1,-1,-1
"111","21",-1,-1,-1,-1,-1,-1
"111","21",-1,-1,-1,-1,-1,-1
"111","21",-1,-1,-1,-1,-1,-1
"111","21",-1,-1,-1,-1,-1,-1
"111","21",120,120,3,-1,-1,-1
"111","21",120,120,3,-1,-1,-1
"111","21",-1,-1,-1,-1,-1,-1
"111","21",-1,-1,-1,-1,-1,-1
"111","21",-1,-1,-1,-1,-1,-1
"111","21",-1,-1,-1,-1,-1,-1
"111","21",110,210,3,-1,2,1
"111","21",110,210,3,-1,2,1
"111","21",50,120,3,-1,-1,-1
"111","21",60,60,3,-1,2,3
"111","21",60,60,3,-1,2,3
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",100,210,1,50,1,2
"000","21",100,210,1,50,1,2
"000","21",100,210,1,50,1,2
"000","21",100,210,1,50,1,2
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",-1,-1,-1,-1,-1,-1
"000","21",130,120,3,-1,2,3
"000","21",130,120,3,-1,2,3
"000","21",130,120,3,-1,2,3
"000","21",130,120,3,-1,2,3
"000","21",130,120,3,-1,2,3
"005","22",230,230,3,-1,1,2
"005","22",230,230,3,-1,1,2
"005","22",230,230,3,-1,1,2
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",120,120,2,-1,-1,-1
"033","22",-1,-1,-1,-1,-1,-1
"033","22",-1,-1,-1,-1,-1,-1
"033","22",-1,-1,-1,-1,-1,-1
"033","22",-1,-1,-1,-1,-1,-1
"033","22",-1,-1,-1,-1,-1,-1
"033","22",-1,-1,-1,-1,-1,-1
"033","22",-1,-1,-1,-1,-1,-1
"033","22",-1,-1,-1,-1,-1,-1
"033","22",-1,-1,-1,-1,-1,-1
"033","22",-1,-1,-1,-1,-1,-1
"051","22",-1,-1,-1,-1,-1,-1
"051","22",-1,-1,-1,-1,-1,-1
"051","22",-1,-1,-1,-1,-1,-1
"051","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",80,50,3,-1,2,3
"000","22",-1,-1,-1,-1,-1,-1
"000","22",50,50,1,40,1,1
"000","22",50,50,1,40,1,1
"071","22",90,0,3,-1,-1,-1
"071","22",150,150,3,-1,2,3
"071","22",150,150,3,-1,2,3
"071","22",150,150,3,-1,2,3
"071","22",140,140,3,-1,-1,-1
"071","22",140,140,3,-1,-1,-1
"071","22",-1,-1,-1,-1,-1,-1
"071","22",-1,-1,-1,-1,-1,-1
"071","22",-1,-1,-1,-1,-1,-1
"071","22",-1,-1,-1,-1,-1,-1
"000","22",180,180,3,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"103","22",-1,-1,-1,-1,-1,-1
"103","22",-1,-1,-1,-1,-1,-1
"103","22",-1,-1,-1,-1,-1,-1
"103","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","22",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",200,250,1,200,-1,1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"005","23",-1,0,-1,-1,-1,-1
"005","23",-1,0,-1,-1,-1,-1
"005","23",-1,0,-1,-1,-1,-1
"005","23",-1,0,-1,-1,-1,-1
"005","23",-1,-1,-1,-1,-1,-1
"005","23",-1,-1,-1,-1,-1,-1
"005","23",-1,-1,-1,-1,-1,-1
"005","23",-1,-1,-1,-1,-1,-1
"005","23",-1,-1,-1,-1,-1,-1
"000","23",0,0,3,-1,1,2
"019","23",-1,-1,-1,-1,-1,-1
"019","23",-1,-1,-1,-1,-1,-1
"019","23",250,250,2,-1,-1,-1
"019","23",250,250,2,-1,-1,-1
"019","23",100,100,3,-1,2,3
"019","23",100,100,3,-1,2,3
"019","23",100,100,3,-1,2,3
"019","23",250,250,3,-1,-1,-1
"019","23",250,250,3,-1,-1,-1
"019","23",90,140,2,-1,-1,-1
"019","23",90,140,2,-1,-1,-1
"019","23",90,140,2,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"000","23",-1,-1,-1,-1,-1,-1
"003","24",-1,-1,-1,-1,-1,-1
"003","24",130,350,3,-1,-1,3
"003","24",130,350,3,-1,-1,3
"003","24",130,350,3,-1,-1,3
"003","24",-1,-1,-1,-1,-1,-1
"003","24",140,140,1,30,1,-9
"003","24",-1,-1,-1,-1,-1,-1
"003","24",100,120,2,-1,-1,-1
"003","24",100,120,2,-1,-1,-1
"003","24",-1,-1,-1,-1,-1,-1
"000","24",-1,-1,-1,-1,-1,-1
"000","24",100,160,1,150,1,3
"000","24",100,160,1,150,1,3
"013","24",20,130,3,-1,-1,-1
"013","24",20,130,3,-1,-1,-1
"013","24",20,130,3,-1,-1,-1
"013","24",20,130,3,-1,-1,-1
"013","24",-1,-1,-1,-1,-1,-1
"013","24",200,250,2,-1,-1,-1
"013","24",200,250,2,-1,-1,-1
"000","24",150,140,3,-1,2,3
"000","24",150,140,3,-1,2,3
"000","24",150,140,3,-1,2,3
"000","24",150,140,3,-1,2,3
"000","24",200,270,3,-1,2,3
"000","24",200,270,3,-1,2,3
"000","24",200,270,3,-1,2,3
"000","24",200,270,3,-1,2,3
"000","24",200,270,3,-1,2,3
"000","24",200,270,3,-1,2,3
"025","24",500,510,1,150,2,2
"025","24",500,510,1,150,2,2
"025","24",500,510,1,150,2,2
"025","24",500,510,1,150,2,2
"025","24",-1,-1,-1,-1,-1,-1
"025","24",-1,-1,-1,-1,-1,-1
"031","24",-1,-1,-1,-1,-1,-1
"031","24",-1,-1,-1,-1,-1,-1
"031","24",150,280,3,-1,1,1
"031","24",150,280,3,-1,1,1
"031","24",150,280,3,-1,1,1
"031","24",150,280,3,-1,1,1
"031","24",-1,-1,-1,-1,-1,-1
"031","24",-1,-1,-1,-1,-1,-1
"031","24",-1,-1,-1,-1,-1,-1
"033","24",100,0,3,-1,-1,-1
"033","24",100,0,3,-1,-1,-1
"033","24",100,80,1,200,2,3
"033","24",100,80,1,200,2,3
"033","24",100,220,2,-1,-1,-1
"033","24",100,220,2,-1,-1,-1
"033","24",100,220,2,-1,-1,-1
"033","24",40,40,1,20,-1,-1
"033","24",40,40,1,20,-1,-1
"000","24",-1,-1,-1,-1,-1,-1
"000","24",-1,-1,-1,-1,-1,-1
"000","24",-1,-1,-1,-1,-1,-1
"000","24",-1,-1,-1,-1,-1,-1
"000","24",-1,-1,-1,-1,-1,-1
"000","24",210,210,2,-1,2,3
"000","24",210,210,2,-1,2,3
"000","24",-1,-1,-1,-1,-1,-1
"000","24",-1,-1,-1,-1,-1,-1
"000","24",-1,-1,-1,-1,-1,-1
"000","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"510","24",-1,-1,-1,-1,-1,-1
"005","25",200,200,2,-1,-1,-1
"005","25",200,200,2,-1,-1,-1
"005","25",200,200,2,-1,-1,-1
"000","25",150,370,2,-1,2,2
"000","25",150,370,2,-1,2,2
"000","25",150,370,2,-1,2,2
"009","25",70,120,3,-1,-1,-1
"009","25",-1,-1,-1,-1,-1,-1
"013","25",-1,-1,-1,-1,-1,-1
"013","25",-1,-1,-1,-1,-1,-1
"013","25",-1,-1,-1,-1,-1,-1
"013","25",-1,-1,-1,-1,-1,-1
"013","25",170,170,3,-1,-1,-1
"013","25",210,210,3,-1,2,3
"013","25",210,210,3,-1,2,3
"013","25",210,210,3,-1,2,3
"013","25",210,210,3,-1,2,3
"013","25",210,210,3,-1,2,3
"015","25",140,140,3,-1,-1,-1
"015","25",140,140,3,-1,-1,-1
"017","25",-1,-1,-1,-1,-1,-1
"017","25",-1,-1,-1,-1,-1,-1
"017","25",-1,-1,-1,-1,-1,-1
"017","25",-1,-1,-1,-1,-1,-1
"017","25",-1,-1,-1,-1,-1,-1
"017","25",-1,-1,-1,-1,-1,-1
"017","25",-1,-1,-1,-1,-1,-1
"017","25",150,250,3,-1,-1,-1
"017","25",150,250,3,-1,-1,-1
"017","25",150,250,3,-1,-1,-1
"017","25",150,250,3,-1,-1,-1
"017","25",-1,-1,-1,-1,-1,-1
"017","25",-1,-1,-1,-1,-1,-1
"025","25",-1,-1,-1,-1,-1,-1
"025","25",-1,-1,-1,-1,-1,-1
"025","25",-1,-1,-1,-1,-1,-1
"025","25",-1,-1,-1,-1,-1,-1
"025","25",-1,-1,-1,-1,-1,-1
"025","25",-1,-1,-1,-1,-1,-1
"025","25",-1,-1,-1,-1,-1,-1
"025","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"027","25",-1,-1,-1,-1,-1,-1
"000","28",430,430,3,-1,2,3
"000","28",430,430,3,-1,2,3
"000","28",430,430,3,-1,2,3
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",30,80,2,-1,-1,3
"000","28",-1,-1,-1,-1,-1,-1
"000","28",110,40,3,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",200,50,2,-1,2,1
"000","28",200,50,2,-1,2,1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",50,60,3,-1,2,3
"000","28",50,60,3,-1,2,3
"000","28",50,60,3,-1,2,3
"000","28",50,60,3,-1,2,3
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",10,60,3,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",-1,-1,-1,-1,-1,-1
"000","28",70,70,1,20,2,2
"000","28",70,70,1,20,2,2
"000","28",70,70,1,20,2,2
"000","28",60,60,3,-1,-1,-1
"000","28",60,60,3,-1,-1,-1
"000","28",60,60,3,-1,-1,-1
"000","28",250,250,3,-1,-1,-1
"000","28",250,250,3,-1,-1,-1
"000","28",250,250,3,-1,-1,-1
"000","33",130,130,2,-1,-1,3
"000","33",130,130,2,-1,-1,3
"000","33",140,110,3,-1,-1,-1
"000","33",140,110,3,-1,-1,-1
"000","33",140,110,3,-1,-1,-1
"000","33",250,430,3,-1,-1,3
"000","33",250,430,3,-1,-1,3
"000","33",-1,-1,-1,-1,-1,-1
"000","33",-1,-1,-1,-1,-1,-1
"011","33",-1,-1,-1,-1,-1,-1
"011","33",-1,-1,-1,-1,-1,-1
"011","33",-1,-1,-1,-1,-1,-1
"011","33",-1,-1,-1,-1,-1,-1
"011","33",190,190,3,-1,2,3
"011","33",190,190,3,-1,2,3
"011","33",190,190,3,-1,2,3
"011","33",190,190,3,-1,2,3
"011","33",190,190,3,-1,2,3
"011","33",100,140,3,-1,2,3
"011","33",100,140,3,-1,2,3
"011","33",130,120,3,-1,-1,-1
"011","33",130,120,3,-1,-1,-1
"011","33",130,120,3,-1,-1,-1
"011","33",-1,-1,-1,-1,-1,-1
"011","33",20,20,1,80,-1,-1
"011","33",-1,-1,-1,-1,-1,-1
"011","33",150,140,2,-1,-1,-1
"011","33",150,140,2,-1,-1,-1
"011","33",150,140,2,-1,-1,-1
"011","33",150,140,2,-1,-1,-1
"011","33",400,400,3,-1,-1,-1
"011","33",400,400,3,-1,-1,-1
"011","33",230,230,3,-1,-1,-1
"011","33",230,230,3,-1,-1,-1
"011","33",230,230,3,-1,-1,-1
"011","33",230,230,3,-1,-1,-1
"011","33",-1,-1,-1,-1,-1,-1
"011","33",-1,-1,-1,-1,-1,-1
"011","33",-1,-1,-1,-1,-1,-1
"011","33",-1,-1,-1,-1,-1,-1
"011","33",150,460,2,-1,-1,-1
"011","33",150,460,2,-1,-1,-1
"011","33",150,460,2,-1,-1,-1
"011","33",150,460,2,-1,-1,-1
"011","33",270,270,2,-1,-1,-1
"011","33",270,270,2,-1,-1,-1
"013","33",50,50,3,-1,-1,-1
"013","33",50,150,3,-1,-1,-1
"013","33",50,150,3,-1,-1,-1
"013","33",50,150,3,-1,-1,-1
"013","33",50,150,3,-1,-1,-1
"013","33",160,160,3,-1,-1,-1
"013","33",160,160,3,-1,-1,-1
"013","33",-1,-1,-1,-1,-1,-1
"013","33",-1,-1,-1,-1,-1,-1
"015","33",120,120,3,-1,-1,-1
"015","33",120,120,3,-1,-1,-1
"015","33",120,120,3,-1,-1,-1
"015","33",120,120,3,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",60,60,3,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"015","33",180,180,1,50,-1,-1
"015","33",180,180,1,50,-1,-1
"015","33",180,180,1,50,-1,-1
"015","33",-1,-1,-1,-1,-1,-1
"000","34",100,100,3,-1,2,3
"000","34",100,100,3,-1,2,3
"003","34",190,190,3,-1,-1,-1
"003","34",190,190,3,-1,-1,-1
"003","34",190,190,3,-1,-1,-1
"003","34",190,190,3,-1,-1,-1
"003","34",190,190,3,-1,-1,-1
"003","34",-1,-1,-1,-1,-1,-1
"003","34",-1,-1,-1,-1,-1,-1
"003","34",200,190,3,-1,-1,-1
"003","34",200,190,3,-1,-1,-1
"003","34",-1,-1,-1,-1,-1,-1
"003","34",-1,-1,-1,-1,-1,-1
"003","34",-1,-1,-1,-1,-1,-1
"003","34",-1,-1,-1,-1,-1,-1
"003","34",-1,-1,-1,-1,-1,-1
"003","34",-1,-1,-1,-1,-1,-1
"003","34",-1,-1,-1,-1,-1,-1
"003","34",-1,-1,-1,-1,-1,-1
"005","34",130,150,2,-1,2,3
"005","34",130,150,2,-1,2,3
"005","34",130,150,2,-1,2,3
"005","34",130,150,2,-1,2,3
"007","34",130,170,3,-1,-1,-1
"007","34",130,170,3,-1,-1,-1
"007","34",130,170,3,-1,-1,-1
"007","34",130,170,3,-1,-1,-1
"007","34",130,170,3,-1,-1,-1
"007","34",60,0,3,-1,-1,-1
"011","34",-1,-1,-1,-1,-1,-1
"013","34",-1,-1,-1,-1,-1,-1
"013","34",-1,60,-1,-1,1,3
"013","34",-1,60,-1,-1,1,3
"013","34",-1,60,-1,-1,1,3
"013","34",-1,60,-1,-1,1,3
"013","34",-1,60,-1,-1,1,3
"013","34",-1,-1,-1,-1,-1,-1
"013","34",-1,-1,-1,-1,-1,-1
"013","34",-1,-1,-1,-1,-1,-1
"013","34",140,180,3,-1,2,3
"013","34",140,180,3,-1,2,3
"013","34",200,270,3,-1,-1,-1
"013","34",200,270,3,-1,-1,-1
"013","34",200,270,3,-1,-1,-1
"013","34",200,270,3,-1,-1,-1
"013","34",-1,-1,-1,-1,-1,-1
"013","34",-1,-1,-1,-1,-1,-1
"013","34",-1,-1,-1,-1,-1,-1
"013","34",-1,-1,-1,-1,-1,-1
"013","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"000","34",150,380,2,-1,-1,-1
"000","34",150,380,2,-1,-1,-1
"000","34",150,380,2,-1,-1,-1
"000","34",150,380,2,-1,-1,-1
"017","34",50,50,3,-1,2,3
"017","34",50,50,3,-1,2,3
"017","34",50,50,3,-1,2,3
"017","34",50,50,3,-1,2,3
"017","34",-1,-1,-1,-1,-1,-1
"017","34",0,50,3,-1,-1,-1
"017","34",0,50,3,-1,-1,-1
"017","34",0,50,3,-1,-1,-1
"023","34",50,300,2,-1,-1,-1
"023","34",50,300,2,-1,-1,-1
"023","34",50,300,2,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",150,90,1,100,2,1
"023","34",150,90,1,100,2,1
"023","34",150,90,1,100,2,1
"023","34",150,90,1,100,2,1
"023","34",150,90,1,100,2,1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",400,0,3,-1,2,2
"023","34",400,0,3,-1,2,2
"023","34",400,0,3,-1,2,2
"023","34",400,0,3,-1,2,2
"023","34",400,0,3,-1,2,2
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",230,230,3,-1,-1,-1
"023","34",230,230,3,-1,-1,-1
"023","34",230,230,3,-1,-1,-1
"023","34",230,230,3,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"023","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"027","34",50,20,2,-1,-1,-1
"027","34",150,0,2,-1,-1,-1
"027","34",150,0,2,-1,-1,-1
"027","34",50,50,3,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
"031","34",-1,-1,-1,-1,-1,-1
"031","34",-1,-1,-1,-1,-1,-1
"031","34",-1,-1,-1,-1,-1,-1
"031","34",-1,-1,-1,-1,-1,-1
"031","34",-1,-1,-1,-1,-1,-1
"000","34",50,30,3,-1,2,3
"000","34",-1,-1,-1,-1,-1,-1
"000","34",-1,-1,-1,-1,-1,-1
